object_id,name,is_primary
dso/coathanger,コートハンガー,1
dso/coathanger,ブロッキの星団,0
dso/coma_star_cluster,コマ・ベレニケス星団,1
dso/coma_star_cluster,コマ・ベレニケス星団,0
dso/cygnus_x_1,はくちょう座X-1,1
dso/cygnus_x_1,ブラックホール連星,0
dso/cygnus_x_1,恒星質量ブラックホール,0
dso/double_cluster,二重星団,1
dso/double_cluster,h・χペルセイ,0
dso/double_cluster,NGC 869 & NGC 884,0
dso/eta_carinae_nebula,イータ・カリーナ星雲,1
dso/eta_carinae_nebula,カリーナ星雲,0
dso/exposed_cranium_nebula,露出した頭蓋骨星雲,1
dso/ghost_of_jupiter,木星の幽霊,1
dso/hdf,ハッブル深宇宙,1
dso/hdf,ハッブル深宇宙,0
dso/helix_nebula,らせん星雲,1
dso/helix_nebula,神の眼,0
dso/hyades,ヒアデス,1
dso/jewel_box,宝石箱,1
dso/jewel_box,ハーシェルの宝石箱,0
dso/jewel_box,カッパ・クルキス星団,0
dso/lmc,大マゼラン雲,1
dso/lmc,Nubecula Major,0
dso/m1,カニ星雲,1
dso/m101,回転花火銀河,1
dso/m102,スピンドル銀河,1
dso/m104,ソンブレロ銀河,1
dso/m11,野鴨星団,1
dso/m13,ヘルクレス座の球状星団,1
dso/m13,ヘルクレス球状星団,0
dso/m16,ワシ星雲,1
dso/m20,三裂星雲,1
dso/m24,いて座の小星雲,1
dso/m27,亜鈴状星雲,1
dso/m31,アンドロメダ銀河,1
dso/m33,さんかく座銀河,1
dso/m40,ウィンネッケ4,1
dso/m42,オリオン星雲,1
dso/m43,ド・メラン星雲,1
dso/m44,蜂の巣星団,1
dso/m44,プレセペ星団,0
dso/m45,プレアデス星団,1
dso/m45,すばる,0
dso/m51,渦状銀河,1
dso/m57,環状星雲,1
dso/m6,蝶々星団,1
dso/m63,ひまわり銀河,1
dso/m64,黒眼銀河,1
dso/m7,さそりの尾,1
dso/m7,プトレマイオス星団,0
dso/m74,幻の銀河,1
dso/m76,小亜鈴状星雲,1
dso/m8,干潟星雲,1
dso/m81,ボーデ銀河,1
dso/m82,シガー銀河,1
dso/m83,回転花火銀河,1
dso/m97,ふくろう星雲,1
dso/n47_tucanae,47 トゥカーナ,1
dso/ngc_6543,キャッツアイ星雲,1
dso/north_america_nebula,北米星雲,1
dso/north_america_nebula,カルドウェル 20,0
dso/omega_centauri,オメガケンタウリ球状星団,1
dso/omega_centauri,ω Centauri,0
dso/saturn_nebula,土星星雲,1
dso/sculptor_galaxy,彫刻家銀河,1
dso/sculptor_galaxy,銀色のドル銀河,0
dso/sculptor_galaxy,銀色のコイン銀河,0
dso/sgr_a_star,いて座A*,1
dso/sgr_a_star,いて座A*,0
dso/sgr_a_star,ブラックホール,0
dso/sgr_a_star,銀河中心,0
dso/smc,小マゼラン雲,1
dso/smc,Nubecula Minor,0
dso/t_crb,かんむり座T,1
dso/t_crb,ブレイズスター,0
dso/tarantula_nebula,タランチュラ星雲,1
dso/tarantula_nebula,30 Doradus,0
dso/willman_1,ウィルマン1,1
dso/willman_1,ベス・ウィルマン銀河,0
moon/ariel,エアリエル,1
moon/callisto,カリスト,1
moon/deimos,ダイモス,1
moon/dione,ディオーネ,1
moon/europa,エウロパ,1
moon/ganymede,ガニメデ,1
moon/iapetus,イアペトゥス,1
moon/io,イオ,1
moon/oberon,オベロン,1
moon/phobos,フォボス,1
moon/rhea,レア,1
moon/tethys,テティス,1
moon/titan,タイタン,1
moon/titania,ティターニア,1
moon/triton,トリトン,1
moon/umbriel,アンブリエル,1
planet/jupiter,木星,1
planet/mars,火星,1
planet/mercury,水星,1
planet/moon,月,1
planet/neptune,海王星,1
planet/pluto,冥王星,1
planet/saturn,土星,1
planet/sun,太陽,1
planet/uranus,天王星,1
planet/venus,金星,1
shower/aquariids,みずがめ座エータ流星群,1
shower/deltaaquariids,みずがめ座デルタ南流星群,1
shower/geminids,ふたご座流星群,1
shower/leonids,しし座流星群,1
shower/lyrids,こと座流星群,1
shower/orionids,オリオン座流星群,1
shower/perseids,ペルセウス座流星群,1
shower/puppidvelids,Puppid-Velids流星群,1
shower/quadrantids,しぶんぎ座流星群,1
shower/ursids,こぐま座流星群,1
star/achernar,アケルナル,1
star/acrux,アクルックス,1
star/adhara,アダーラ,1
star/alcyone,アルシオーネ,1
star/aldebaran,アルデバラン,1
star/alderamin,アルデラミン,1
star/algenib,アルゲニブ,1
star/algieba,アルギエバ,1
star/algol,アルゴル,1
star/alhena,アルヘナ,1
star/alioth,アリオト,1
star/alkaid,アルカイド,1
star/alnair,アルナイル,1
star/alnath,エルナト,1
star/alnilam,アルニラム,1
star/alphard,アルファルド,1
star/alphekka,アルフェッカ,1
star/alpheratz,アルフェラッツ,1
star/altair,アルタイル,1
star/ankaa,アンカ,1
star/antares,アンタレス,1
star/arcturus,アルクトゥルス,1
star/arneb,アルネブ,1
star/betelgeuse,ベテルギウス,1
star/canopus,カノープス,1
star/capella,カペラ,1
star/caph,カフ,1
star/castor,カストル,1
star/deneb,デネブ,1
star/denebola,デネボラ,1
star/diphda,ディフダ,1
star/dubhe,ドゥーベ,1
star/e_lyrae,こと座イプシロン星,1
star/enif,エニフ,1
star/etamin,エルタニン,1
star/fomalhaut,フォーマルハウト,1
star/hadar,ハダル,1
star/hamal,ハマル,1
star/izar,イザール,1
star/j003712+535400,フル,1
star/j004912+574912,アキルド,1
star/j005624+591048,カストゥラ,1
star/j010824-551500,ウーレン,1
star/j011348+073448,レヴァティ,1
star/j012212+453148,アディル,1
star/j012548+601424,ルクバー,1
star/j013112+152100,アルフェルグ,1
star/j013636+412436,ティタウィン,1
star/j013748+483748,ネンブス,1
star/j014536+090936,トルクラル,1
star/j015136-101948,バーテン・カイトス,1
star/j015248+293448,モタラー,1
star/j015436+204836,シェラタン,1
star/j015436+634012,セギン,1
star/j020148+024536,アルレシャ,1
star/j020336+421948,アルマク,1
star/j024312+031424,カファルジドマ,1
star/j024800+291500,リリー・ボレア,1
star/j024948+271536,バラニ,1
star/j025024+555400,ミラム,1
star/j025100-210000,アンゲテナール,1
star/j025624-085400,アザ,1
star/j025812-401800,アカマル,1
star/j030936+445136,ミサム,1
star/j031124+194348,ボテイン,1
star/j031200-285924,ダリム,1
star/j031536-084912,ジバル,1
star/j033300-092736,ラン,1
star/j034312-094612,ラナ,1
star/j034424+321724,アティク,1
star/j034500+240636,エレクトラ,1
star/j034500+241724,ケラエノ,1
star/j034500+242812,タイゲタ,1
star/j034536+242212,マイア,1
star/j034612+235700,メローペ,1
star/j034612+243300,アステローペ,1
star/j034912+240300,アトラス,1
star/j034912+240824,プレイオネ,1
star/j035812-133036,ザウラク,1
star/j035848+354724,メンキブ,1
star/j041200-065024,ベイド,1
star/j041500-073824,ケイド,1
star/j041948+153748,プリマ・ヒアダム,1
star/j042248+173224,セクンダ・ヒアダム,1
star/j042400-340112,ベーミム,1
star/j042848+155212,チャムクイ,1
star/j042848+191048,アイン,1
star/j043524-303336,テーミン,1
star/j043824-141800,スケプトルム,1
star/j044948+065736,タビット,1
star/j045700+331012,ハッサレー,1
star/j050148+434912,アルマーズ,1
star/j050224+410448,サクラテニ,1
star/j050636+411348,ハエドゥス,1
star/j050748-050524,クルサ,1
star/j052512+062100,ベラトリックス,1
star/j052812-204536,ニハル,1
star/j053148-001800,ミンタカ,1
star/j053524+095548,メイサ,1
star/j053524-055436,ハティサ,1
star/j053748+210824,天関,1
star/j053936-340412,ファクト,1
star/j054048-015624,アルニタク,1
star/j055100-354612,ワズン,1
star/j055924+445700,メンカリナン,1
star/j060000+371236,マハシム,1
star/j060748-371500,エルクルド,1
star/j061500+223036,プロプス,1
star/j062024-300336,フルード,1
star/j062248+223036,テジャト,1
star/j062248-175736,ミルザム,1
star/j064348+250748,メブスタ,1
star/j064500+125400,アルジル,1
star/j070148-275548,ンガヌルガニティ,1
star/j070336-153748,ムリフェイン,1
star/j070412+203412,メクブダ,1
star/j070824-262324,ウェズン,1
star/j072024+215848,ワサト,1
star/j072400-291800,アルドラ,1
star/j072700+081724,ゴメイサ,1
star/j073900+343448,積水,1
star/j074912-245136,アズミディ,1
star/j080336-400000,ナオス,1
star/j080748-241800,トゥレイス,1
star/j081200+173900,テグミン,1
star/j081648+091124,ターフ,1
star/j082024+240112,ピアウトス,1
star/j082248+431124,アルシアウカト,1
star/j082248-593036,アビオール,1
star/j083000+604312,ムスキダ,1
star/j083900+032024,ミンチル,1
star/j084312+212812,アセルス・ボレアリス,1
star/j084424+180900,アセルス・アウストラリス,1
star/j084500-544236,アルセフィナ,1
star/j084648+062512,アシュレーシャ,1
star/j085248+281948,コペルニクス,1
star/j085812+115136,アクベンス,1
star/j085924+480224,タリタ,1
star/j090336+470936,アルカフラ,1
star/j090748-432548,スハイル,1
star/j090936+220300,ナーン,1
star/j091312-694312,ミアプラキドゥス,1
star/j091648-591648,アスピディスケ,1
star/j092212-550036,マルケブ,1
star/j092848+453600,インテルクルス,1
star/j093148+225812,アルテルフ,1
star/j093936-010824,ウクダー,1
star/j094124+095324,スブラ,1
star/j095136-145100,チャン,1
star/j095248+260036,ラサラス,1
star/j095436-190036,フェリス,1
star/j101648+232512,アダフェラ,1
star/j101648+425436,タニア・ボレアリス,1
star/j102212+413000,タニア・アウストラリス,1
star/j105324+341312,プラエキプア,1
star/j105924+402548,チャラワン,1
star/j110000-181800,アルケス,1
star/j111424+152548,ケルタン,1
star/j111424+203112,ゾスマ,1
star/j111800+313224,アルラ・アウストラリス,1
star/j111836+330524,アルラ・ボレアリス,1
star/j113112+691948,ギアウサル,1
star/j114612+474648,タイヤンショウ,1
star/j115024+014612,ザビヤバ,1
star/j120524+765436,トナティウ,1
star/j120824-244348,アルキバ,1
star/j121500-584500,イマイ,1
star/j121536+570148,メグレズ,1
star/j121536-173224,ギエナー,1
star/j121948-004012,ザニア,1
star/j122136-602400,ギナン,1
star/j123000-163112,アルゴラブ,1
star/j123112-570636,ガクルックス,1
star/j123336+412136,キャラ,1
star/j123412-232400,クラズ,1
star/j124124-012700,ポッリマ,1
star/j124500+452624,ラ・スペルバ,1
star/j124724+664724,ティエンイー,1
star/j124800-594124,ミモザ,1
star/j125512+652624,タイイー,1
star/j125548+032400,ミネラウヴァ,1
star/j125548+381912,コル・カロリ,1
star/j131012+173148,ディアデム,1
star/j132400+545548,ミザール,1
star/j132512+545924,アルコル,1
star/j133448-003600,ヘゼ,1
star/j135436+182400,ムフリッド,1
star/j140412+642248,トゥバン,1
star/j140636-362212,メンケント,1
star/j141236-101612,カン,1
star/j141612+460524,シュアンゲ,1
star/j141612-060000,シルマ,1
star/j141912-132212,カンバリア,1
star/j142812-021348,エルガファル,1
star/j143148+381836,セギヌス,1
star/j143936-605024,トリマン,1
star/j144912+460712,メルガ,1
star/j145100-160224,ズベンエルゲヌビ,1
star/j150148+402324,ネッカー,1
star/j150412-251648,ブラキウム,1
star/j151648-092248,ズベンエスチャマリ,1
star/j152100+714948,フェルカド,1
star/j152436+372248,アルカルロプス,1
star/j152512+585812,エダシク,1
star/j152736+290636,ヌサカン,1
star/j153524-144724,ズベンエルハクラビ,1
star/j154836+180824,グジャ,1
star/j155700-291236,イクリル,1
star/j155848-260636,ファング,1
star/j160036-223712,ジュッバ,1
star/j160524-194836,アクラブ,1
star/j160748+170300,マルシック,1
star/j161200-192736,ジャバ,1
star/j161424-034124,イェド・プライアー,1
star/j161836-044124,イェド・ポステリアー,1
star/j162100-253524,アルニヤト,1
star/j162400+613036,アセバイン,1
star/j162512+140148,クジャム,1
star/j163000+212924,コルネフォロス,1
star/j163112+015848,マーフィック,1
star/j163600-281312,Paikauhale,1
star/j164836-690148,アトリア,1
star/j165024-341724,Larawag,1
star/j165136-380300,Xamidimura,1
star/j165212-380112,Pipirima,1
star/j170524+542812,アルラキス,1
star/j170900+654236,アルディバ,1
star/j171012-154348,サビク,1
star/j171424+142324,ラサルゲティ,1
star/j171500+245024,サリン,1
star/j171536-263524,Guniibuu,1
star/j173036+260636,マアシム,1
star/j173036+521800,ラスタバン,1
star/j173036-371800,レサト,1
star/j173224+863524,イェルドゥン,1
star/j173712-430000,サルガス,1
star/j174200+720900,ジバン,1
star/j174312+043412,ケバルライ,1
star/j174348+534800,Alruba,1
star/j174424-514948,Cervantes,1
star/j174948-370224,Fuyue,1
star/j175324+565212,グルミウム,1
star/j180600-302512,アルナスル,1
star/j181348-210336,ポリス,1
star/j182100-294948,カウス・メディア,1
star/j182548+653336,Fafnir,1
star/j182812-252512,カウス・ボレアリス,1
star/j184348+363336,Xihe,1
star/j184948+332136,シェリアク,1
star/j185400-224424,Ainalrami,1
star/j185624+041200,アリヤ,1
star/j185848+324124,スラファト,1
star/j190224-295248,アスケラ,1
star/j190524+135136,Okab,1
star/j190936-210112,アルバルダ,1
star/j190936-375400,Meridiana,1
star/j191236+673936,アルタイス,1
star/j191348+390900,Aladfar,1
star/j192248-442736,アルカブ・プライアー,1
star/j192324-444800,アルカブ・ポステリアー,1
star/j192400-403712,ルクバト,1
star/j192848+244012,アンサー,1
star/j193036+275736,アルビレオ,1
star/j193224+694012,アルサフィ,1
star/j194012+180036,シャム,1
star/j194500+450748,ファワリス,1
star/j194612+103636,タラゼド,1
star/j195400+082736,リベルタス,1
star/j195512+062436,アルシャイン,1
star/j195548-261800,テレベラム,1
star/j201800-123224,アルゲディ,1
star/j202024-124536,アルシャト,1
star/j202100-144648,ダビー,1
star/j202212+401536,サドル,1
star/j202548-564348,ピーコック,1
star/j203300+111800,アルドゥルフィン,1
star/j203748+143600,ロタネブ,1
star/j203936+155436,スアロキン,1
star/j204612+335812,アルジャナー,1
star/j204724-093000,アルバリ,1
star/j205812+105024,ムシカ,1
star/j210900-885736,ポラリス・アウストラリス,1
star/j211536+051500,キタルファ,1
star/j212848+703336,アルフィルク,1
star/j213148-053412,サダルスウド,1
star/j213748-075100,ブンダ,1
star/j214012-163936,ナシラ,1
star/j214200+511124,アゼルファファージ,1
star/j214648-160748,デネブ・アルゲディ,1
star/j215400-372136,アルダナブ,1
star/j220336+643748,クルハ,1
star/j220600-001912,サダルメリク,1
star/j221012+061200,ビハム,1
star/j221648-074648,アンカ,1
star/j222136-012324,サダクビア,1
star/j223748-041348,シトゥラ,1
star/j224124+104948,ホマム,1
star/j224236-465248,ティアキ,1
star/j224312+301312,マタル,1
star/j224948+243600,サダルバリ,1
star/j225436-154912,スカト,1
star/j225736+204612,ヘルウェティオス,1
star/j230336+034912,フマルサマカ,1
star/j232024+234424,サルム,1
star/j232512+232400,アルカラブ,1
star/j233112+391424,ヴェリタテ,1
star/j233936+773748,エライ,1
star/kaus_australis,カウスアウストラリス,1
star/kochab,コカブ,1
star/markab,マルカブ,1
star/menkar,メンカル,1
star/merak,メラク,1
star/mirach,ミラク,1
star/mirphak,ミルファク,1
star/nunki,ヌンキ,1
star/phad,フェクダ,1
star/polaris,ポラリス,1
star/polaris,北極星,0
star/polaris,北極星,0
star/pollux,ポルックス,1
star/procyon,プロキオン,1
star/rasalhague,ラスアルハゲ,1
star/regulus,レグルス,1
star/rigel,リゲル,1
star/rigil_kentaurus_a,アルファケンタウリ,1
star/rigil_kentaurus_a,リギルケンタウルスA,0
star/rigil_kentaurus_a,リゲルケンタウルスA,0
star/rigil_kentaurus_a,リギルケント,0
star/saiph,サイフ,1
star/scheat,シェアト,1
star/shaula,シャウラ,1
star/shedir,シェダル,1
star/sirius,シリウス,1
star/sirius,青星,0
star/spica,スピカ,1
star/unukalhai,ウヌクアルハイ,1
star/vega,ベガ,1
star/vindemiatrix,ビンデミアトリクス,1
dso/v838_mon,いっかくじゅう座V838,1
