object_id,name,is_primary
constellation/reticulum,الشبكة,1
constellation/sagitta,السهم,1
constellation/sagittarius,القوس,1
constellation/scorpius,العقرب,1
constellation/sculptor,النحات,1
constellation/scutum,الدرع,1
constellation/serpens_caput,رأس الحية,1
constellation/serpens_cauda,ذيل الحية,1
constellation/sextans,السدس,1
constellation/taurus,الثور,1
constellation/telescopium,التلسكوب,1
constellation/triangulum,المثلث,1
constellation/triangulum_australe,المثلث الجنوبي,1
constellation/tucana,الطوقان,1
constellation/ursa_major,الدب الأكبر,1
constellation/ursa_minor,الدب الأصغر,1
constellation/vela,الشراع,1
constellation/virgo,العذراء,1
constellation/volans,الطائر,1
constellation/vulpecula,الثعلب الصغير,1
dso/blue_snowball_nebula,سديم الكرة الثلجية الزرقاء,1
dso/coathanger,عنقود الشماعة,1
dso/coathanger,عنقود بروكي,0
dso/coma_star_cluster,عنقود شعر برنيس,1
dso/coma_star_cluster,عنقود كوما برينيسيس,0
dso/cygnus_x_1,نظام ثنائي من الثقوب السوداء,1
dso/cygnus_x_1,ثقب أسود نجمي,0
dso/double_cluster,العنقود المزدوج,1
dso/double_cluster,NGC 869 و NGC 884,0
dso/double_cluster,h و χ برسيوس,0
dso/eta_carinae_nebula,سديم إيتا كارينا,1
dso/eta_carinae_nebula,سديم كارينا,0
dso/exposed_cranium_nebula,سديم الجمجمة المكشوفة,1
dso/ghost_of_jupiter,شبح المشتري,1
dso/hdf,حقل هابل العميق,1
dso/hdf,حقل هابل العميق,0
dso/helix_nebula,سديم الحلزون,1
dso/helix_nebula,عين الله,0
dso/hyades,القلائص,1
dso/jewel_box,صندوق الجواهر,1
dso/jewel_box,صندوق جواهر هرشل,0
dso/jewel_box,عنقود كابا الصليب,0
dso/lmc,السحابة الماجلانية الكبرى,1
dso/lmc,Nubecula Major,0
dso/m1,م١,1
dso/m1,سديم السرطان,0
dso/m101,م١٠١,1
dso/m101,مجرة المروحة,0
dso/m102,مجرة المغزل,1
dso/m104,م١٠٤,1
dso/m104,مجرة القبعة المكسيكية,0
dso/m11,عنقود البطة البرية,1
dso/m11,م١١,0
dso/m13,م١٣,1
dso/m13,عنقود هرقل الكروي,0
dso/m13,مجموعة هرقل الكروية,0
dso/m16,م١٦,1
dso/m16,سديم النسر,0
dso/m20,سديم تريفيد,1
dso/m20,م٢٠,0
dso/m24,سحابة القوس النجمية,1
dso/m24,م٢٤,0
dso/m27,سديم الدمبل,1
dso/m27,م٢٧,0
dso/m31,م٣١,1
dso/m31,مجرة أندروميدا,0
dso/m33,مجرة المثلث,1
dso/m33,م٣٣,0
dso/m40,م٤٠,1
dso/m40,Winnecke 4,0
dso/m42,م٤٢,1
dso/m42,سديم الجبار,0
dso/m43,سديم دي ميران,1
dso/m43,م٤٣,0
dso/m44,م٤٤,1
dso/m44,النثرة,0
dso/m44,حشد خلية النحل,0
dso/m45,م٤٥,1
dso/m45,الثريا,0
dso/m45,سبع بنات صغيرات,0
dso/m51,م٥١,1
dso/m51,مجرة الدوامة,0
dso/m57,م٥٧,1
dso/m57,سديم الحلقة,0
dso/m6,م٦,1
dso/m6,حشد الفراشة,0
dso/m63,مجرة عباد الشمس,1
dso/m63,م٦٣,0
dso/m64,مجرة العين السوداء,1
dso/m64,م٦٤,0
dso/m65,م٦٥,1
dso/m66,م٦٦,1
dso/m7,م٧,1
dso/m7,ذيل العقرب,0
dso/m7,عنقود بطليموس,0
dso/m74,مجرة الشبح,1
dso/m74,م٧٤,0
dso/m76,سديم الدمبل الصغير,1
dso/m76,م٧٦,0
dso/m8,سديم البحيرة,1
dso/m8,م٨,0
dso/m81,مجرة بودي,1
dso/m81,م٨١,0
dso/m82,مجرة السيجار,1
dso/m82,م٨٢,0
dso/m83,مجرة دولاب الهواء الجنوبية,1
dso/m83,م٨٣,0
dso/m97,سديم البومة,1
dso/m97,م٩٧,0
dso/ngc_6543,سديم عين القطة,1
dso/north_america_nebula,سديم أمريكا الشمالية,1
dso/north_america_nebula,كالدويل 20,0
dso/omega_centauri,مجموعة أوميجا سنتاوري الكروية,1
dso/omega_centauri,ω Centauri,0
dso/saturn_nebula,سديم زحل,1
dso/sculptor_galaxy,مجرة النحات,1
dso/sculptor_galaxy,مجرة الدولار الفضي,0
dso/sculptor_galaxy,مجرة العملة الفضية,0
dso/sgr_a_star,Sgr A*,1
dso/sgr_a_star,الثقب الأسود,0
dso/sgr_a_star,مركز المجرة,0
dso/smc,السحابة الماجلانية الصغرى,1
dso/smc,السحابة الصغيرة,0
dso/t_crb,T Coronae Borealis,1
dso/t_crb,نجم اللهب,0
dso/tarantula_nebula,سديم العنكبوت,1
dso/tarantula_nebula,30 Doradus,0
dso/willman_1,ويلمان 1,1
dso/willman_1,مجرة بيث ويلمان,0
dso/m10,م١٠,1
dso/m103,م١٠٣,1
dso/m106,م١٠٦,1
dso/m107,م١٠٧,1
dso/m109,م١٠٩,1
dso/m110,م١١٠,1
dso/m12,م١٢,1
dso/m14,م١٤,1
dso/m15,م١٥,1
dso/m17,م١٧,1
dso/m19,م١٩,1
dso/m2,م٢,1
dso/m21,م٢١,1
dso/m22,م٢٢,1
dso/m23,م٢٣,1
dso/m25,م٢٥,1
dso/m26,م٢٦,1
dso/m28,م٢٨,1
dso/m29,م٢٩,1
dso/m3,م٣,1
dso/m30,م٣٠,1
dso/m32,م٣٢,1
dso/m34,م٣٤,1
dso/m35,م٣٥,1
dso/m36,م٣٦,1
dso/m37,م٣٧,1
dso/m38,م٣٨,1
dso/m39,م٣٩,1
dso/m4,م٤,1
dso/m41,م٤١,1
dso/m46,م٤٦,1
dso/m47,م٤٧,1
dso/m48,م٤٨,1
dso/m49,م٤٩,1
dso/m5,م٥,1
dso/m50,م٥٠,1
dso/m52,م٥٢,1
dso/m53,م٥٣,1
dso/m54,م٥٤,1
dso/m55,م٥٥,1
dso/m56,م٥٦,1
dso/m62,م٦٢,1
dso/m67,م٦٧,1
dso/m68,م٦٨,1
dso/m69,م٦٩,1
dso/m70,م٧٠,1
dso/m71,م٧١,1
dso/m77,م٧٧,1
dso/m78,م٧٨,1
dso/m79,م٧٩,1
dso/m80,م٨٠,1
dso/m87,م٨٧,1
dso/m9,م٩,1
dso/m92,م٩٢,1
dso/m93,م٩٣,1
dso/m94,م٩٤,1
moon/ariel,آريل,1
moon/callisto,كاليستو,1
moon/deimos,ديموس,1
moon/dione,ديون,1
moon/europa,أوروبا,1
moon/ganymede,جانيميد,1
moon/iapetus,إيابيتوس,1
moon/io,آيو,1
moon/oberon,أوبيرون,1
moon/phobos,فوبوس,1
moon/rhea,ريا,1
moon/tethys,تيثيس,1
moon/titan,تيتان,1
moon/titania,تيتانيا,1
moon/triton,تريتون,1
moon/umbriel,أمبريل,1
planet/jupiter,المشتري,1
planet/mars,المريخ,1
planet/mercury,عطارد,1
planet/moon,القمر,1
planet/neptune,نبتون,1
planet/pluto,بلوتو,1
planet/saturn,زحل,1
planet/sun,الشمس,1
planet/uranus,اورانوس,1
planet/venus,الزهرة,1
shower/aquariids,إيتا الدلويات,1
shower/deltaaquariids,دلتا الدلويات,1
shower/geminids,التوأميات,1
shower/leonids,الليونيات,1
shower/lyrids,الليريات,1
shower/orionids,الأوريونيات,1
shower/perseids,الفرسيات,1
shower/puppidvelids,بوبيد-فيليدز,1
shower/quadrantids,الرباعيات,1
shower/ursids,الدبيات,1
star/achernar,آخر النهر,1
star/acrux,ألفا الصليب,1
star/adhara,العذارى,1
star/alcyone,السيون,1
star/aldebaran,الدبران,1
star/alderamin,الذراعين,1
star/algenib,جناح الفرس,1
star/algieba,الجبهة,1
star/algol,الغول,1
star/alhena,الهنعة,1
star/alioth,الجون,1
star/alkaid,القائد,1
star/alnair,النيِّر,1
star/alnath,الناطح,1
star/alnilam,النظام,1
star/alphard,الفرد,1
star/alphekka,الفكة,1
star/alpheratz,الفرس,1
star/altair,النسر الطائر,1
star/ankaa,العنقاء,1
star/antares,قلب العقرب,1
star/arcturus,السماك الرامح,1
star/arneb,الأرنب,1
star/betelgeuse,منكب الجوزاء,1
star/canopus,سهيل,1
star/capella,العيوق,1
star/caph,الكف الخضيب,1
star/castor,رأس التوأم المقدم,1
star/deneb,ذنب الدجاجة,1
star/denebola,الصرفة,1
star/diphda,الضفدع,1
star/dubhe,الدب,1
star/enif,جحفلة الفرس,1
star/etamin,التنين,1
star/fomalhaut,فم الحوت,1
star/hadar,حضار,1
star/hamal,الحمل,1
star/izar,الإزار,1
star/kaus_australis,القوس الجنوبي,1
star/kochab,أنور الفرقدين,1
star/markab,متن الفرس,1
star/menkar,المنخر,1
star/merak,المراق,1
star/mirach,المئزر,1
star/mirphak,المرفق,1
star/nunki,ننكي,1
star/phad,الفخذ,1
star/polaris,الجدي,1
star/polaris,نجم الشمال,0
star/polaris,نجم القطب,0
star/pollux,رأس التوأم المؤخر,1
star/procyon,الشعرى الشامية الغميصاء,1
star/rasalhague,رأس الحواء,1
star/regulus,قلب الأسد,1
star/rigel,رجل الجوزاء,1
star/saiph,السيف,1
star/scheat,منكب الفرس,1
star/shaula,الشولة,1
star/shedir,الصدر,1
star/sirius,الشعرى,1
star/sirius,نجم الكلب,0
star/spica,السماك الأعزل,1
star/unukalhai,عنق الحية,1
star/vega,النسر الواقع,1
star/vindemiatrix,مقدم القطاف,1
