object_id,name,is_primary
star/j152436+372248,Alkalurops,1
star/j152512+585812,Edasich,1
star/j152736+290636,Nusakan,1
star/j153524-144724,Zubenelhakrabi,1
star/j154836+180824,Gudja,1
star/j155700-291236,Iklil,1
star/j155848-260636,Fang,1
star/j160036-223712,Dschubba,1
star/j160524-194836,Acrab,1
star/j160748+170300,Marsic,1
star/j161200-192736,Jabbah,1
star/j161424-034124,Yed Prior,1
star/j161836-044124,Yed Posterior,1
star/j162100-253524,Alniyat,1
star/j162400+613036,Athebyne,1
star/j162512+140148,Cujam,1
star/j163000+212924,Kornephoros,1
star/j163112+015848,Marfik,1
star/j163600-281312,Paikauhale,1
star/j164836-690148,Atria,1
star/j165024-341724,Larawag,1
star/j165136-380300,Xamidimura,1
star/j165212-380112,Pipirima,1
star/j170524+542812,Alrakis,1
star/j170900+654236,Aldhibah,1
star/j171012-154348,Sabik,1
star/j171424+142324,Rasalgethi,1
star/j171500+245024,Sarin,1
star/j171536-263524,Guniibuu,1
star/j173036+260636,Maasym,1
star/j173036+521800,Rastaban,1
star/j173036-371800,Lesath,1
star/j173224+863524,Yildun,1
star/j173712-430000,Sargas,1
star/j174200+720900,Dziban,1
star/j174312+043412,Cebalrai,1
star/j174348+534800,Alruba,1
star/j174424-514948,Cervantes,1
star/j174948-370224,Fuyue,1
star/j175324+565212,Grumium,1
star/j180600-302512,Alnasl,1
star/j181348-210336,Polis,1
star/j182100-294948,Kaus Media,1
star/j182548+653336,Fafnir,1
star/j182812-252512,Kaus Borealis,1
star/j184348+363336,Xihe,1
star/j184948+332136,Sheliak,1
star/j185400-224424,Ainalrami,1
star/j185624+041200,Alya,1
star/j185848+324124,Sulafat,1
star/j190224-295248,Ascella,1
star/j190524+135136,Okab,1
star/j190936-210112,Albaldah,1
star/j190936-375400,Meridiana,1
star/j191236+673936,Altais,1
star/j191348+390900,Aladfar,1
star/j192248-442736,Arkab Prior,1
star/j192324-444800,Arkab Posterior,1
star/j192400-403712,Rukbat,1
star/j192848+244012,Anser,1
star/j193036+275736,Albireo,1
star/j193224+694012,Alsafi,1
star/j194012+180036,Sham,1
star/j194500+450748,Fawaris,1
star/j194612+103636,Tarazed,1
star/j195400+082736,Libertas,1
star/j195512+062436,Alshain,1
star/j195548-261800,Terebellum,1
star/j201800-123224,Algedi,1
star/j202024-124536,Alshat,1
star/j202100-144648,Dabih,1
star/j202212+401536,Sadr,1
star/j202548-564348,Peacock,1
star/j203300+111800,Aldulfin,1
star/j203748+143600,Rotanev,1
star/j203936+155436,Sualocin,1
star/j204612+335812,Aljanah,1
star/j204724-093000,Albali,1
star/j205812+105024,Musica,1
star/j210900-885736,Polaris Australis,1
star/j211536+051500,Kitalpha,1
star/j212848+703336,Alfirk,1
star/j213148-053412,Sadalsuud,1
star/j213748-075100,Bunda,1
star/j214012-163936,Nashira,1
star/j214200+511124,Azelfafage,1
star/j214648-160748,Deneb Algedi,1
star/j215400-372136,Aldhanab,1
star/j220336+643748,Kurhah,1
star/j220600-001912,Sadalmelik,1
star/j221012+061200,Biham,1
star/j221648-074648,Ancha,1
star/j222136-012324,Sadachbia,1
star/j223748-041348,Situla,1
star/j224124+104948,Homam,1
star/j224236-465248,Tiaki,1
star/j224312+301312,Matar,1
star/j224948+243600,Sadalbari,1
star/j225436-154912,Skat,1
star/j225736+204612,Helvetios,1
star/j230336+034912,Fumalsamakah,1
star/j232024+234424,Salm,1
star/j232512+232400,Alkarab,1
star/j233112+391424,Veritate,1
star/j233936+773748,Errai,1
star/kaus_australis,Kaus Australis,1
star/kochab,Kochab,1
star/markab,Markab,1
star/menkar,Menkar,1
star/merak,Merak,1
star/mirach,Mirach,1
star/mirphak,Mirphak,1
star/mirphak,Mirfak,0
star/nunki,Nunki,1
star/phad,Phad,1
star/phad,Phecda,0
star/polaris,Polaris,1
star/polaris,Nordstjernen,0
star/polaris,Polarstjernen,0
star/pollux,Pollux,1
star/procyon,Procyon,1
star/rasalhague,Rasalhague,1
star/regulus,Regulus,1
star/rigel,Rigel,1
star/rigil_kentaurus_a,Alpha Centauri,1
star/rigil_kentaurus_a,Rigel Kentaurus A,0
star/rigil_kentaurus_a,Rigil Kent,0
star/rigil_kentaurus_a,Rigil Kentaurus,0
star/rigil_kentaurus_a,Rigil Kentaurus A,0
star/saiph,Saiph,1
star/scheat,Scheat,1
star/shaula,Shaula,1
star/shedir,Shedir,1
star/shedir,Schedar,0
star/sirius,Sirius,1
star/sirius,Hundestjernen,0
star/spica,Spica,1
star/unukalhai,Unukalhai,1
star/vega,Vega,1
star/vindemiatrix,Vindemiatrix,1
